Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Region,IncomeGroup
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,2421990338.0,2249908578.0,2118710248.0,2297400688.0,1951260038.0,1608237350.0,1809048527.0,2300068217.0,2495094746.0,2535135798.0,2789921853.0,2996869281.0,3429521699.0,3251188833.0,3666503530.0,3978514206.0,3989163197.0,4154989950.0,3873109866.0,3868551730.0,3922232165.0,3557341215.0,3349169826.0,4926439384.0,6609205995.0,7248374838.0,8001779551.0,8839536476.0,8607431497.0,8938847189.0,11431412421.0,12523359441.0,13042053592.0,12043307277.0,12435430970.0,11335161084.0,10722018732.0,12895153160.0,13682018827.0,12541928103.0,10583748542.0,12402486184.0,12567271005.0,12351024844.0,Global,Upper middle income
New Caledonia,NCL,,,,,,159594492.5,164206536.4,180036767.6,215507162.6,263108841.3,358815684.1,413985778.6,506808996.7,542293399.9,637403478.5,816652164.4,798313521.7,837620126.6,846004687.8,1047225724.0,1182463951.0,972564154.8,904599869.7,823857893.2,796066194.7,854820893.6,1201321514.0,1488093102.0,2072775508.0,2185082939.0,2529440424.0,2653780672.0,2923883281.0,2822243781.0,3038728385.0,3628440505.0,3606968436.0,3291131281.0,3556304833.0,3647802050.0,3420032041.0,3297734891.0,3740056748.0,4915353827.0,5895008978.0,6238629487.0,6979155388.0,8819917180.0,9067619760.0,8704438102.0,9364350077.0,10351448005.0,9659151917.0,10151382933.0,10635035595.0,8738203074.0,8724568955.0,9174048682.0,9896402284.0,9475655325.0,9454629468.0,10071349664.0,9623318718.0,10169556911.0,Sub-Saharan Africa,Upper middle income
Niger,NER,449526873.3,485785231.0,531736599.3,586294878.7,582816396.4,673383510.8,702296078.6,665586872.3,641214226.2,625867985.3,649916621.2,693573703.6,742779660.8,946385105.2,1026137111.0,1048690933.0,1064517601.0,1291458041.0,1774365590.0,2109277666.0,2508524721.0,2170893414.0,2017612216.0,1803099561.0,1461243326.0,1440581652.0,1904096998.0,2233006105.0,2280356193.0,2179567114.0,3512356508.0,3285796875.0,3386232579.0,3052673849.0,1938058175.0,2302537562.0,2405686940.0,2290318910.0,2643363519.0,2537789821.0,2241753193.0,2448714704.0,2782192879.0,3394084732.0,3760443738.0,4383315965.0,4756361252.0,5731485052.0,7297600226.0,7352131310.0,7851192502.0,8772950778.0,9426912648.0,10224897438.0,10862943544.0,9683867926.0,10398861982.0,11185104252.0,12837307497.0,12889555561.0,13744653103.0,14915002436.0,15433852712.0,16819170421.0,East Asia & Pacific,High income
Nigeria,NGA,4196174502.0,4467287893.0,4909399176.0,5165590254.0,5552931319.0,5874537650.0,6366917453.0,5203237919.0,5200997920.0,6634317346.0,12546094982.0,9181769912.0,12274416018.0,15162871287.0,24846641318.0,27778934625.0,36308883249.0,36035407725.0,36527862209.0,47259911894.0,64201788123.0,164000000000.0,143000000000.0,97094911792.0,73484359521.0,73745821158.0,54805852581.0,52676041931.0,49648470440.0,44003061108.0,54035795388.0,59526833412.0,52058181854.0,56721051402.0,80399613064.0,141000000000.0,186000000000.0,201000000000.0,218000000000.0,59145077039.0,69171451627.0,73557840064.0,95054059303.0,105000000000.0,136000000000.0,176000000000.0,238000000000.0,278000000000.0,339000000000.0,295000000000.0,367000000000.0,414000000000.0,464000000000.0,520000000000.0,574000000000.0,493000000000.0,405000000000.0,376000000000.0,422000000000.0,475000000000.0,432000000000.0,441000000000.0,473000000000.0,363000000000.0,Sub-Saharan Africa,Low income
Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647249804.7,987064516.1,1110472676.0,1690713684.0,1792800000.0,1912586293.0,3861518690.0,4131909868.0,4308096533.0,4389965591.0,4635354832.0,4856005699.0,5109583827.0,5351768844.0,5223736466.0,5322243502.0,5792949922.0,6321335612.0,6763688105.0,7423421958.0,8496946608.0,8298679909.0,8758592272.0,9774307336.0,10531964139.0,10982938826.0,11880434071.0,12756706583.0,13286118584.0,13785943183.0,13025239912.0,12699046245.0,12681548304.0,14144067556.0,15649934215.0,17829215284.0,Sub-Saharan Africa,Lower middle income
Netherlands,NLD,13263458995.0,14578381188.0,15824293506.0,17168477020.0,20202316519.0,22688478855.0,24705121842.0,27103938851.0,30053405731.0,34035946909.0,38164716625.0,44579122807.0,54706557264.0,71840909664.0,87243413395.0,100000000000.0,109000000000.0,127000000000.0,156000000000.0,180000000000.0,195000000000.0,164000000000.0,158000000000.0,153000000000.0,144000000000.0,144000000000.0,201000000000.0,245000000000.0,262000000000.0,258000000000.0,318000000000.0,328000000000.0,363000000000.0,354000000000.0,379000000000.0,452000000000.0,450000000000.0,417000000000.0,438000000000.0,447000000000.0,417000000000.0,432000000000.0,474000000000.0,580000000000.0,658000000000.0,685000000000.0,734000000000.0,849000000000.0,952000000000.0,872000000000.0,847000000000.0,905000000000.0,839000000000.0,877000000000.0,892000000000.0,766000000000.0,784000000000.0,834000000000.0,914000000000.0,910000000000.0,910000000000.0,1030000000000.0,1010000000000.0,1120000000000.0,Latin America & Caribbean,Lower middle income
Norway,NOR,5197398721.0,5669689210.0,6107076929.0,6553269536.0,7206522122.0,8111945661.0,8753940267.0,9577383653.0,10227087165.0,11136187440.0,12814123115.0,14583114840.0,17358610850.0,22534253703.0,27145693810.0,32877805200.0,35942270686.0,41508030431.0,46522900254.0,53132244624.0,64439382896.0,63596654761.0,62647195538.0,61627240831.0,62057955033.0,65416879914.0,78693118044.0,94229907236.0,102000000000.0,103000000000.0,120000000000.0,122000000000.0,131000000000.0,121000000000.0,127000000000.0,152000000000.0,164000000000.0,161000000000.0,154000000000.0,162000000000.0,171000000000.0,174000000000.0,196000000000.0,229000000000.0,265000000000.0,310000000000.0,347000000000.0,403000000000.0,465000000000.0,388000000000.0,431000000000.0,501000000000.0,513000000000.0,526000000000.0,502000000000.0,388000000000.0,371000000000.0,402000000000.0,440000000000.0,409000000000.0,368000000000.0,503000000000.0,594000000000.0,486000000000.0,Europe & Central Asia,High income
Nepal,NPL,508334414.0,531959561.6,574091101.2,496947904.4,496098775.3,735267082.3,906811943.8,841974025.5,772231386.9,788641965.4,865975308.6,882765471.6,1024098400.0,972101725.0,1217953547.0,1575789254.0,1452788985.0,1382400000.0,1604162497.0,1851250008.0,1945916583.0,2275583317.0,2395423742.0,2447174803.0,2581207388.0,2619913956.0,2850782044.0,2957255380.0,3487009748.0,3525225787.0,3627560239.0,3921476085.0,3401211581.0,3660041667.0,4066775510.0,4401104418.0,4521580381.0,4918691917.0,4856255044.0,5033642384.0,5494252208.0,6007055042.0,6050875807.0,6330473097.0,7273938315.0,8130258378.0,9043715356.0,10325618017.0,12545438605.0,12854985464.0,16002656434.0,21573872421.0,21703100877.0,22162204925.0,22731612922.0,24360801287.0,24524109484.0,28971588940.0,33111525237.0,34186180699.0,33433659301.0,36924841394.0,41182939601.0,40908073367.0,Europe & Central Asia,High income
Nauru,NRU,,,,,,,,,,,17570365.96,19009433.34,21734268.53,26529816.5,35994511.24,40106775.6,40287426.7,40444701.65,41754146.88,44431329.77,46947124.24,51689636.07,52877742.65,48439093.08,47363231.13,41548740.61,39939390.8,40118409.87,45931133.93,53736786.06,55572375.47,52533788.56,51133123.13,43542088.25,39742511.24,39969705.97,37458801.21,37331507.28,29664450.93,27328612.61,26930980.34,22613287.54,21017423.61,24778159.58,30587565.8,30070666.07,29200359.39,22766972.19,37602264.73,44176245.55,47562844.61,65071879.78,101055723.0,94385014.94,99149244.4,84863440.58,97541943.04,109355638.9,130995566.3,125160115.5,124685688.2,175390280.7,153824609.5,154127798.2,South Asia,Lower middle income
New Zealand,NZL,5536098606.0,5721995118.0,6133158805.0,6699741943.0,7340766741.0,5706251654.0,5917437956.0,6016017494.0,5228045647.0,5814357967.0,6495605619.0,7911136757.0,9567331065.0,12802281898.0,13940981798.0,12861983284.0,13604832424.0,15446825318.0,18530518395.0,20731243113.0,23244547385.0,24417617184.0,24164603059.0,24309279706.0,21665975319.0,24679795396.0,30604668357.0,40376354070.0,45176811594.0,43920222525.0,45495129385.0,42745329732.0,41649829860.0,46775620817.0,55314732279.0,63918703507.0,70140835299.0,66075143415.0,56227169851.0,58762260626.0,52623281957.0,53872425917.0,66627729311.0,88250885550.0,104000000000.0,115000000000.0,112000000000.0,137000000000.0,133000000000.0,121000000000.0,147000000000.0,168000000000.0,176000000000.0,191000000000.0,201000000000.0,178000000000.0,189000000000.0,207000000000.0,212000000000.0,213000000000.0,213000000000.0,254000000000.0,247000000000.0,253000000000.0,East Asia & Pacific,High income
Oman,OMN,,,,,,63279974.69,67759972.9,107151832.5,188879848.9,239999808.0,256319794.9,301010587.1,366883548.3,483066990.6,1645917776.0,2096699189.0,2560220035.0,2741169948.0,2740301390.0,3733352635.0,5981760278.0,7259120151.0,7554719456.0,7932541691.0,8821443151.0,10005645420.0,7324167369.0,7811183095.0,8386215865.0,9372171651.0,11685045514.0,11341482445.0,12452275683.0,12493107932.0,12918855657.0,13802600780.0,15277763329.0,15837451235.0,13996914694.0,15593456177.0,19507452536.0,19452000520.0,20142756047.0,21633708192.0,24763712874.0,31081991678.0,37215779714.0,42085379454.0,60905452536.0,48388363589.0,64993498049.0,77497529259.0,87408842653.0,89936020806.0,92699089727.0,78710793238.0,75128738622.0,80856697009.0,91505851756.0,88060858257.0,75909397659.0,88191977373.0,115000000000.0,108000000000.0,Global,Upper middle income
Pakistan,PAK,3749265015.0,4118647627.0,4310163797.0,4630827383.0,5204955901.0,5929231415.0,6561108778.0,7464510710.0,8041999160.0,8683116338.0,10027509450.0,10665896682.0,9415016360.0,6383429490.0,8899191919.0,11230606061.0,13168080808.0,15126060606.0,17811515152.0,19688383838.0,23654444444.0,28100606061.0,30725971564.0,28691889764.0,31151825467.0,31144920844.0,31899070056.0,33351529275.0,38472742808.0,40171106279.0,40010423970.0,45625336680.0,48884671947.0,51809999353.0,52293470813.0,60636071684.0,63320170084.0,62433340468.0,62191955814.0,62973857069.0,99484802345.0,97145618480.0,97923302809.0,112000000000.0,132000000000.0,145000000000.0,162000000000.0,184000000000.0,202000000000.0,187000000000.0,197000000000.0,231000000000.0,250000000000.0,259000000000.0,271000000000.0,300000000000.0,314000000000.0,339000000000.0,356000000000.0,321000000000.0,300000000000.0,349000000000.0,375000000000.0,338000000000.0,Global,Upper middle income
Panama,PAN,537147100.0,599026300.0,652120900.0,722784500.0,776137500.0,852485300.0,928833000.0,1034376400.0,1112791100.0,1221305700.0,1351006400.0,1523917200.0,1673411700.0,1913793400.0,2188307600.0,2435304100.0,2588106000.0,2738261900.0,3244558600.0,3704551600.0,4614086400.0,5222421500.0,5769767900.0,5923755900.0,6183387100.0,6541517100.0,6797834200.0,6827665300.0,5902783400.0,5918469800.0,6433967000.0,7074675500.0,8042337700.0,8782585400.0,9365289800.0,9573813700.0,9870494000.0,10677286100.0,11575486400.0,12130252200.0,12304115000.0,12502013400.0,12994310400.0,13693981200.0,15013381700.0,16374393900.0,18141666300.0,21295984200.0,25155888600.0,27116635600.0,29440287600.0,34686224300.0,40429700000.0,45599900000.0,49921400000.0,54091800000.0,57907700000.0,62202700000.0,67294169200.0,69721787500.0,57086836900.0,67406738100.0,76522511781.0,83382400000.0,South Asia,Lower middle income
Peru,PER,,,,,,,,,,,,,,,,,,,,,,,15203143381.0,14124541993.0,20339340469.0,15044388198.0,21777475654.0,36533467759.0,15439408447.0,22499558526.0,26410386963.0,34341465998.0,35966302303.0,34832077221.0,44882079767.0,53312793687.0,55252414130.0,58147522523.0,55501467877.0,50187324568.0,51744749133.0,52030158775.0,54777553515.0,58731030122.0,66768703498.0,76060606061.0,88643193062.0,102000000000.0,121000000000.0,121000000000.0,148000000000.0,172000000000.0,193000000000.0,201000000000.0,201000000000.0,190000000000.0,192000000000.0,211000000000.0,223000000000.0,228000000000.0,201000000000.0,226000000000.0,246000000000.0,268000000000.0,Latin America & Caribbean,High income
Philippines,PHL,7515894111.0,8171194425.0,4954593072.0,5505023238.0,5953756195.0,6517349772.0,7189017888.0,7724873935.0,8632749269.0,9571800653.0,7559115517.0,8375075630.0,9067815521.0,11412449735.0,15607882555.0,16875240684.0,19381055197.0,22283109803.0,25762224563.0,31218296292.0,36848080899.0,40499388869.0,42206011275.0,37759179895.0,35730185634.0,34961486348.0,33987207295.0,37791488666.0,43152128959.0,48513773721.0,50508286642.0,51784144943.0,60422328242.0,62036529147.0,73159336915.0,84644328727.0,94648084429.0,94106317565.0,74492416330.0,85640171045.0,83669788255.0,78921234458.0,84307345888.0,87039092974.0,95001999685.0,107000000000.0,128000000000.0,156000000000.0,182000000000.0,176000000000.0,208000000000.0,234000000000.0,262000000000.0,284000000000.0,297000000000.0,306000000000.0,319000000000.0,328000000000.0,347000000000.0,377000000000.0,362000000000.0,394000000000.0,404000000000.0,437000000000.0,Latin America & Caribbean,Upper middle income
Palau,PLW,,,,,,,,,,,11563041.0,12706874.0,13956474.0,15331889.0,16848759.47,18521112.49,20364419.71,22308104.44,24530014.55,27004250.99,29728053.55,32726593.75,36027582.71,39661530.18,44814259.43,51030636.67,58109314.44,66169904.91,75348614.96,85800542.78,97702303.05,106555300.0,104771300.0,96455700.0,106138500.0,121018500.0,137494600.0,143860800.0,149079600.0,144206500.0,149535827.6,159453506.5,162665542.6,154559875.5,166391555.8,191048400.9,193679687.5,200903640.7,201167343.1,189997985.8,188174270.6,198873916.6,215762390.1,224265167.2,245731216.4,287215972.9,305404174.8,292345764.2,288160980.2,281828704.8,261179138.2,229858184.8,242333709.7,263020733.7,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,230496036.9,244832039.2,261184041.8,275968044.2,305312048.8,344176055.1,390992062.6,441728182.7,485184189.6,551263864.2,645568215.3,717750278.1,858761926.1,1299079410.0,1467417672.0,1356603608.0,1511843235.0,1640746619.0,1947878831.0,2293760511.0,2545808456.0,2498190847.0,2368719683.0,2562351551.0,2552662617.0,2423339172.0,2647995602.0,3143851794.0,3656177881.0,3546472566.0,3219729083.0,3787394958.0,4377980510.0,4974550286.0,5502786070.0,4636057476.0,5155311077.0,4936615299.0,3789443015.0,3477038204.0,3521339699.0,3081024212.0,2999511040.0,3536411824.0,3927157867.0,4865892972.0,8354911041.0,9545028944.0,11670892801.0,11619456449.0,14250786675.0,17985138066.0,21295168666.0,21261338065.0,23210823987.0,21723437010.0,20758876953.0,22742699138.0,24109780708.0,24751066911.0,23848445104.0,26113333240.0,31603619037.0,30932496250.0,East Asia & Pacific,High income
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65977748211.0,85500935935.0,94337050693.0,96043157273.0,111000000000.0,142000000000.0,160000000000.0,159000000000.0,175000000000.0,170000000000.0,172000000000.0,191000000000.0,199000000000.0,218000000000.0,255000000000.0,306000000000.0,345000000000.0,429000000000.0,534000000000.0,440000000000.0,476000000000.0,524000000000.0,495000000000.0,516000000000.0,539000000000.0,477000000000.0,470000000000.0,525000000000.0,589000000000.0,596000000000.0,599000000000.0,681000000000.0,690000000000.0,811000000000.0,East Asia & Pacific,Lower middle income
Puerto Rico,PRI,1691900000.0,1865100000.0,2094400000.0,2333600000.0,2570500000.0,2881500000.0,3170500000.0,3532700000.0,3941700000.0,4460700000.0,5034700000.0,5646800000.0,6328900000.0,7002400000.0,7684800000.0,8198300000.0,8968600000.0,9910900000.0,11165000000.0,12750000000.0,14436100000.0,15955700000.0,16764200000.0,17276600000.0,19162600000.0,20289200000.0,22009300000.0,24025800000.0,26385800000.0,28161200000.0,30603919000.0,32287031000.0,34630430000.0,36922456000.0,39690630000.0,42647331000.0,45340835000.0,48187039000.0,54086400000.0,57841000000.0,61701800000.0,69208400000.0,71623500000.0,74827400000.0,80322313000.0,83914521300.0,87276164400.0,89524131600.0,93639300000.0,96385600000.0,98381300000.0,100000000000.0,102000000000.0,102000000000.0,102000000000.0,103000000000.0,104000000000.0,103000000000.0,101000000000.0,105000000000.0,103000000000.0,106000000000.0,114000000000.0,118000000000.0,Global,Upper middle income
Portugal,PRT,3339150158.0,3573719085.0,3835883663.0,4084251593.0,4429202657.0,4901711248.0,5370108031.0,6002607030.0,6644693214.0,7287555035.0,8108235704.0,9201604240.0,11239117865.0,15090564186.0,17512391476.0,19347607843.0,20332831565.0,21439523311.0,23487614051.0,26622819672.0,32896519824.0,31977276873.0,30527754793.0,27239650742.0,25217969050.0,27115807742.0,38745901354.0,48182925857.0,56347250696.0,60594092182.0,78713860217.0,89233599278.0,108000000000.0,95009751901.0,99688641304.0,118000000000.0,123000000000.0,117000000000.0,124000000000.0,127000000000.0,119000000000.0,122000000000.0,135000000000.0,165000000000.0,189000000000.0,197000000000.0,209000000000.0,240000000000.0,263000000000.0,245000000000.0,238000000000.0,245000000000.0,216000000000.0,226000000000.0,230000000000.0,199000000000.0,206000000000.0,221000000000.0,242000000000.0,240000000000.0,229000000000.0,256000000000.0,255000000000.0,287000000000.0,Latin America & Caribbean,High income
Paraguay,PRY,288884368.0,322053713.2,360698412.7,383904761.9,408349206.3,443587301.6,465888888.9,492674603.2,517650793.7,556293650.8,594611111.1,664571428.6,769039682.5,995531746.0,1333475397.0,1511420635.0,1698960317.0,2092158730.0,2559857143.0,3416777778.0,4448087302.0,5624515873.0,5419411765.0,5673248726.0,4502462807.0,3282449236.0,3723993943.0,3971044724.0,4255683528.0,4757732200.0,5812114523.0,6984367763.0,7157424031.0,7249533620.0,7870982005.0,9062131475.0,9788391781.0,9965225678.0,9260481572.0,8837070236.0,8855705140.0,8495806432.0,7196260657.0,7691367471.0,9624440836.0,10737500188.0,13429430050.0,17856393235.0,24615267664.0,22355151162.0,27260886405.0,33756238767.0,33271921136.0,38501122141.0,40377929296.0,36211447840.0,36089700223.0,38997129474.0,40225448341.0,37925338329.0,35432178068.0,39950899939.0,41952910858.0,42956263544.0,Europe & Central Asia,High income
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843300000.0,3282800000.0,3409600000.0,3759800000.0,4067800000.0,4271200000.0,4313600000.0,4003700000.0,3555800000.0,3968000000.0,4603100000.0,5125700000.0,5348300000.0,5815700000.0,7310400000.0,8085700000.0,9681500000.0,11186100000.0,12208400000.0,13515500000.0,13989700000.0,13972400000.0,15405400000.0,16128000000.0,16276600000.0,17133500000.0,15531700000.0,18109000000.0,19165500000.0,17396300000.0,Latin America & Caribbean,Upper middle income
French Polynesia,PYF,,,,,,176534588.4,215659453.6,220984367.6,259590074.5,242943783.1,254036000.8,296865513.7,326433558.1,431252938.1,555340842.9,690323388.5,732288906.3,793196378.7,1005569835.0,1215032464.0,1320416025.0,1234743073.0,1235897958.0,1284180701.0,1325515445.0,1448281228.0,2212028300.0,2677977163.0,2723496362.0,2731683484.0,3320159522.0,3410078968.0,3713785765.0,3544608548.0,3676123788.0,4186994249.0,4166072830.0,3762859093.0,3903186593.0,3911602004.0,3599845480.0,3573808556.0,3965405553.0,4927780607.0,5564109982.0,5705052135.0,5877997980.0,6631156406.0,7136741422.0,6584557974.0,6086644799.0,6203940037.0,5692858099.0,6031827123.0,6151996561.0,5325846362.0,5497036477.0,5833352693.0,6135116253.0,6022276196.0,5792545871.0,6150640646.0,5814661209.0,7155668681.0,Global,Upper middle income
Qatar,QAT,,,,,,,,,,,301791301.8,387703105.5,510262500.2,793885560.0,2401403227.0,2512773166.0,3284273987.0,3617564638.0,4052000413.0,5632962997.0,7829165262.0,8661263764.0,7596703214.0,6467582308.0,6704395824.0,6153296456.0,5053021951.0,5446428681.0,6038187033.0,6487912088.0,7360439423.0,6883516484.0,7646153984.0,7156593654.0,7374450769.0,8137911978.0,9059340385.0,11297802115.0,10255495027.0,12393131868.0,17759890110.0,17538461538.0,19363736264.0,23533791209.0,31734065934.0,44530494505.0,60882142857.0,79712087912.0,115000000000.0,97798351648.0,125000000000.0,168000000000.0,187000000000.0,199000000000.0,206000000000.0,162000000000.0,152000000000.0,161000000000.0,183000000000.0,176000000000.0,144000000000.0,180000000000.0,236000000000.0,165000000000.0,East Asia & Pacific,High income
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,38067567568.0,40424528302.0,41450777202.0,38247882300.0,28850634900.0,25121666667.0,26361160450.0,30072805104.0,37430162103.0,36937074278.0,35575214078.0,41696091974.0,35953156754.0,37253739511.0,40395116581.0,46065502703.0,57806384143.0,74973656852.0,98454380120.0,122000000000.0,175000000000.0,214000000000.0,174000000000.0,170000000000.0,193000000000.0,179000000000.0,190000000000.0,200000000000.0,178000000000.0,185000000000.0,210000000000.0,243000000000.0,251000000000.0,251000000000.0,286000000000.0,299000000000.0,351000000000.0,Middle East & North Africa,High income
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555000000000.0,507000000000.0,517000000000.0,518000000000.0,460000000000.0,435000000000.0,395000000000.0,396000000000.0,392000000000.0,405000000000.0,271000000000.0,196000000000.0,260000000000.0,307000000000.0,345000000000.0,430000000000.0,591000000000.0,764000000000.0,990000000000.0,1300000000000.0,1660000000000.0,1220000000000.0,1520000000000.0,2050000000000.0,2210000000000.0,2290000000000.0,2060000000000.0,1360000000000.0,1280000000000.0,1570000000000.0,1660000000000.0,1690000000000.0,1490000000000.0,1840000000000.0,2270000000000.0,2020000000000.0,Europe & Central Asia,High income
Rwanda,RWA,119000024.0,122000016.0,125000008.0,128000000.0,129999994.0,148799980.0,124525702.9,159560018.0,172200018.0,188700037.0,219900006.0,222952504.4,246457838.3,290746157.1,308458423.2,571863500.2,637753853.1,746650613.0,905709076.4,1109346131.0,1254765642.0,1407062527.0,1407243139.0,1479687587.0,1587413084.0,1715626331.0,1944710684.0,2157432668.0,2395492687.0,2405022593.0,2550185679.0,1911600237.0,2029026962.0,1971525712.0,753636370.5,1293535193.0,1382334879.0,1851558197.0,1989343546.0,2157108767.0,2068837212.0,1966600292.0,1966004243.0,2138237346.0,2376495587.0,2933819820.0,3319783952.0,4070508543.0,5179853221.0,5674476707.0,6124756894.0,6884912957.0,7654762345.0,7819963627.0,8238966247.0,8543759089.0,8695272095.0,9252834120.0,9637904553.0,10349299856.0,10174387614.0,11069280277.0,13316160804.0,14097768648.0,Europe & Central Asia,High income
Saudi Arabia,SAU,1748124063.0,1920811284.0,2130606532.0,2207393171.0,2371808713.0,2647955558.0,2920555557.0,3257022223.0,4187777711.0,4485777644.0,5377333333.0,7184806909.0,9664267087.0,14947435499.0,45412957746.0,46773208643.0,64005665722.0,74188986586.0,80266516687.0,112000000000.0,165000000000.0,184000000000.0,153000000000.0,129000000000.0,120000000000.0,104000000000.0,86961922765.0,85695861148.0,88256074766.0,95344459279.0,118000000000.0,132000000000.0,137000000000.0,133000000000.0,135000000000.0,143000000000.0,159000000000.0,166000000000.0,147000000000.0,162000000000.0,190000000000.0,184000000000.0,190000000000.0,216000000000.0,259000000000.0,328000000000.0,377000000000.0,416000000000.0,520000000000.0,429000000000.0,528000000000.0,677000000000.0,742000000000.0,754000000000.0,767000000000.0,669000000000.0,666000000000.0,715000000000.0,847000000000.0,839000000000.0,734000000000.0,874000000000.0,1110000000000.0,1070000000000.0,Global,Upper middle income
Sudan,SDN,1127011494.0,1223563218.0,1329022989.0,1352011494.0,1389080460.0,1447701149.0,1485344828.0,1608333333.0,1678735632.0,1848563218.0,2101436782.0,2289655172.0,2484482759.0,3079022989.0,3961206897.0,4825862069.0,6016666667.0,7503448276.0,8138461538.0,8421678322.0,8951800000.0,10751162791.0,8735294118.0,8230153846.0,10447615385.0,8075347222.0,10092200000.0,12093333333.0,14372555556.0,21408111111.0,33641222222.0,44168918919.0,7031909434.0,8881005436.0,12793794737.0,13830363900.0,9018300725.0,11681175864.0,11250221537.0,10682028340.0,12257299147.0,15716361792.0,18137128388.0,21355298460.0,26646007251.0,35182711988.0,45263831634.0,59440139775.0,64833083257.0,51621044077.0,58962978034.0,55018567211.0,37632919967.0,43024018082.0,49516748618.0,51726758677.0,42630376000.0,41283617976.0,32333780383.0,32338079165.0,27034593750.0,34229513775.0,51666875363.0,109000000000.0,Middle East & North Africa,High income
Senegal,SEN,1003692370.0,1058975257.0,1085475791.0,1122139862.0,1188930645.0,1210058228.0,1246908186.0,1246480766.0,1309384862.0,1245234931.0,1297407655.0,1339549033.0,1620857104.0,1863398590.0,2099325229.0,2830388405.0,2869777884.0,2938046463.0,3280354921.0,4084877823.0,4510108291.0,4095892781.0,4013951443.0,3569356125.0,3485165432.0,3818944918.0,5392093446.0,6487353103.0,6418419389.0,6366039373.0,7390967360.0,7255210470.0,7769817840.0,7367986241.0,5034588196.0,6326342633.0,6559712166.0,6041478726.0,6505607909.0,6592834933.0,6013185004.0,6507824829.0,7006402320.0,8768721563.0,10076816667.0,11009033438.0,11697918243.0,13994218413.0,16853989628.0,16145867495.0,16121315909.0,17814283639.0,17660870412.0,18918667725.0,19797253440.0,17774766696.0,19040312333.0,20996562944.0,23116701556.0,23403995992.0,24530513038.0,27520784130.0,27619479060.0,31013986429.0,Sub-Saharan Africa,Low income
Singapore,SGP,704751700.3,764629788.1,826239211.8,917608012.5,894153311.4,974644096.1,1096425608.0,1238035816.0,1425706091.0,1659893768.0,1920574150.0,2263785444.0,2721440981.0,3696213333.0,5221534956.0,5633673930.0,6327077974.0,6618585074.0,7517176355.0,9296921724.0,11896256783.0,14175228844.0,16084252378.0,17784112150.0,19749361098.0,19156532746.0,18586746057.0,20919215578.0,25371462488.0,30465364739.0,36144336769.0,45466164978.0,52131320033.0,60603815716.0,73688724431.0,87812540788.0,96293086513.0,100000000000.0,85728207782.0,86286849755.0,96076539926.0,89793790670.0,92538372870.0,97646401096.0,115000000000.0,128000000000.0,149000000000.0,181000000000.0,194000000000.0,194000000000.0,240000000000.0,279000000000.0,295000000000.0,308000000000.0,315000000000.0,308000000000.0,319000000000.0,343000000000.0,377000000000.0,377000000000.0,349000000000.0,434000000000.0,498000000000.0,501000000000.0,Sub-Saharan Africa,Lower middle income
Solomon Islands,SLB,,,,,,,,25203524.03,28084252.76,28606411.4,,50056882.82,40606712.05,55272108.84,84539332.28,74620320.03,83100834.31,93145283.36,111027427.2,151276496.5,182852106.4,193750540.6,192902018.7,181220399.0,181570474.1,165524943.6,147620047.5,155128542.2,176494393.9,172882410.7,214877666.7,227540473.3,269034595.8,300746361.1,402837005.3,469443201.5,510586430.2,526554006.0,457579840.2,488024514.4,419842674.2,409508553.0,346406738.9,417668983.4,468005318.6,552864570.2,617258154.3,695295347.6,776337691.8,805557562.6,898133684.9,1063895361.0,1185215418.0,1285911586.0,1335571421.0,1307909888.0,1379490304.0,1469789119.0,1615478393.0,1619155017.0,1536145814.0,1522794913.0,1566360686.0,1631286701.0,East Asia & Pacific,High income
